"Control1" "Control2" "Control3" "Treatment1" "Treatment2" "Treatment3" "control" "experimental" "ratio" "ratio_log2"
"251676_at" 291.701246484024 152.330879446129 70.3395167011411 516.652748888334 284.904486112609 436.396812593486 171.457214210431 412.651349198143 2.40673074678381 1.26707474920423
"251692_s_at" 1.53752502827516 19.2317590806933 11.3380868534047 30.6911487865264 2.43870150459301 46.7012081683843 10.7024569874577 26.6103528198346 2.48637792714509 1.31404560136965
"251697_at" 46.5160990677386 8.13438810904112 52.1524936876347 184.53427954042 35.618425184873 18.5516972248972 35.6009936214715 79.5681339833967 2.23499756297274 1.16027325830387
"251698_at" 4.67774886569449 15.6203465244252 28.9714113064576 69.609786446476 24.3875981625496 18.858260963938 16.4231688988591 37.6185485243212 2.2905779485063 1.1957116586909
"251706_at" 110.612599766799 19.2213151867237 231.469520446336 585.742977725532 92.9417174254391 227.698558239478 120.43447846662 302.12775113015 2.50864831215165 1.32691023325094
"251715_at" 2.67938318722687 12.8490162165824 14.6549385887052 25.7346697405578 3.7782549411084 39.6678173695503 10.0611126641715 23.0602473504055 2.29201760482467 1.19661812537567
"251725_at" 6.9260521564236 44.5013002493713 28.8114538468797 318.546543561934 54.1897718628567 136.907619271436 26.7462687508915 169.881311565409 6.35158919352989 2.66711760523544
"251747_at" 1.6611962679969 6.77176881319544 13.5302750119064 25.7328361343601 1.60191297332307 85.636953693567 7.32108003103291 37.6572342670834 5.14367198657305 2.36279864452572
"251750_at" 88.6683825927401 15.0279841071703 33.5574250535345 189.186894388746 53.9145240578985 78.7475997729886 45.751263917815 107.283006073211 2.34491895712276 1.22953806253702
"251767_at" 24.4436653620638 26.6827343379185 32.6931013251478 207.570545288396 12.4790808971063 15.6856353834591 27.9398336750434 78.5784205229871 2.81241547236466 1.49180973653132
"251792_at" 44.5015060769556 168.847175798363 18.4279024855426 553.717312047757 13.8936722850285 103.303642811768 77.2588614536204 223.638209048185 2.89466094685381 1.53339437448785
"251797_at" 441.696670207133 324.14577925558 67.1787338390797 497.565371052694 459.481776749635 732.605963194463 277.673727767264 563.217703665597 2.02834351018497 1.02030200070094
"251822_at" 127.773713073355 33.3704619518793 54.5609073977239 428.012867772876 116.807652794281 137.253080161966 71.9016941409861 227.357866909708 3.16206550660546 1.66086725544958
"251871_at" 6.43792204837994 53.0127714732263 37.007161160512 47.1761210010882 11.5408014008677 149.673917078895 32.1526182273727 69.4636131602836 2.16043411049949 1.11132123189725
"251872_at" 2.88405708561579 10.7561638673398 37.5785158851593 148.680206489431 6.96766141847263 14.2717932207851 17.0729122793716 56.6398870428962 3.31752931872856 1.73010921549672
"251909_at" 27.9553621489624 45.6520923564386 29.4371523092528 17.7895062797317 97.0087312861382 102.863773394123 34.3482022715513 72.554003653331 2.11230861748545 1.07882063412268
"251911_at" 181.435959264292 32.0025707257101 162.842774849951 482.075742036 190.3946760235 373.640158912461 125.427101613318 348.70352565732 2.78012902452571 1.4751518393243
"251929_at" 159.031973142308 100.393351044512 80.3745743656985 495.43132673101 110.479333291328 224.898336847169 113.266632850839 276.936332289836 2.44499483492665 1.28983141747461
"251939_at" 176.460871532198 34.5324502750131 212.706458331179 456.713984167763 173.700329199484 282.702150314377 141.23326004613 304.372154560541 2.15510251948533 1.10775650079237
"251949_at" 129.454530111875 14.0657136598366 15.6577599138618 427.749924241735 101.790980964917 128.304527663881 53.0593345618578 219.281810956844 4.13276594528717 2.04710766055855
"251955_at" 76.1309275202424 93.7684243546258 62.1215856156788 352.01927174033 139.593589315075 145.513510033395 77.340312496849 212.3754570296 2.74598653888621 1.45732455326006
"251957_at" 59.0493897438818 16.3640407896505 212.573040453604 302.820743080105 134.2901698672 243.294376867467 95.9954903290454 226.801763271591 2.36262935367253 1.24039331887578
"251961_at" 718.140165119135 557.264388136476 203.570234250656 1655.53395606305 1431.86371666208 898.298103828984 492.991595835422 1328.56525885137 2.69490447722539 1.43023413654899
"251965_at" 115.28825695413 29.0534591001215 64.9329703009242 418.118322871999 92.64217104394 133.362622359035 69.7582287850586 214.707705424991 3.07788355817571 1.62193865297213
"251977_at" 4.46450106598682 5.12875398277168 51.8191754961342 37.8809101241651 3.1309654860222 159.424341905426 20.4708101816309 66.8120725052044 3.26377275312518 1.70654061020382
"251985_at" 103.5859747826 27.321287107503 23.0598362229648 259.720559354243 143.589726749364 147.254406313783 51.3223660376893 183.52156413913 3.57585938271744 1.83829000502096
"251988_at" 3.54391009662988 78.6796227511564 21.6740379922175 201.939114286549 4.59684959310055 78.36387783425 34.6325236133346 94.9666139046332 2.74212225955339 1.45529289617886
"252006_at" 156.379885185087 21.6108785250621 52.9811576847583 365.685401355694 128.4108367115 23.2832332622712 76.9906404649691 172.459823776488 2.24001024975182 1.16350533372587
"252007_at" 1.80104998356906 72.4907852375382 13.9861750111542 178.347841460639 3.4717305106273 9.19473788588399 29.4260034107538 63.6714366190501 2.16378132396264 1.11355470490605
"252030_at" 3.04840426935353 33.5288741707312 36.148502649637 144.076708718361 4.10073977659474 37.5099535534537 24.2419270299072 61.8958006828031 2.55325414544984 1.3523371476673
"252061_at" 46.7519429161398 31.1967075430066 17.5451132400761 33.1856573876427 59.1244648094647 106.85174221255 31.8312545664075 66.3872881365525 2.08560074181346 1.0604630011288
"252107_at" 44.9943758947033 105.076361607515 43.0205939827391 421.687897611081 54.7365545403216 151.175052950873 64.3637771616525 209.199835034092 3.25027281274493 1.70056081631828
"252178_at" 7.94597577546962 49.8532319514574 23.0025358521991 260.609649657712 95.258393499879 18.1101112327793 26.9339145263754 124.65938479679 4.62834263005906 2.21049566919692
"252190_at" 23.0384656969893 52.0360783869793 14.9101426059569 423.991450181665 61.8407034611474 11.361037480269 29.9948955633085 165.731063707694 5.52530890990751 2.46605512519788
"252195_at" 101.204302865207 25.1957194191547 38.4071758539869 168.593395578309 141.659081390208 186.631474780935 54.9357327127829 165.627983916484 3.01494083609345 1.5921296915741
"252199_at" 19.1772785242086 29.0917477248154 48.3613542329259 206.006197066471 53.6725336709081 48.4035650657553 32.2101268273166 102.694098601045 3.18825502152175 1.67276703195382
"252203_at" 31.6281177503751 34.037208181777 18.1094849173856 13.2673753477054 3.80702436763172 236.538611309202 27.9249369498459 84.537670341513 3.02731821716717 1.59804033231755
"252220_at" 2223.57519189441 2360.00582558384 1282.28303594256 4973.8059994233 5615.43402995863 4825.32894361539 1955.28801780694 5138.18965766577 2.6278428604236 1.39387900805534
"252250_at" 253.702936982124 459.542256433676 103.386971317762 624.698130752267 511.443204547223 661.234594326447 272.210721577854 599.125309875312 2.20096146985878 1.13813388955922
"252273_at" 42.9513163579553 20.4393423240485 59.9096150097546 237.654240047692 120.640356817584 59.4041405896038 41.1000912305861 139.23291248496 3.38765458460454 1.76028678066693
"252293_at" 4639.01907128194 3786.70222014087 3618.42932622523 9705.53324830438 10985.1431470592 10524.0498440139 4014.71687254935 10404.9087464592 2.59169178718499 1.3738941582153
"252305_at" 141.301171858514 47.8673089300027 268.792587330351 429.988303302198 175.836929869838 397.695240914785 152.653689372956 334.506824695607 2.19127900589652 1.13177318802354
"252307_at" 2.51742635529683 15.1557740328477 23.7381020784178 31.7823485884068 27.3225793516187 78.2812568678758 13.8037674888541 45.7953949359671 3.3176011529421 1.73014045372605
"252309_at" 80.5779903721814 52.7340397807591 44.4146498243791 261.705821021844 40.8768287943523 96.3086297326252 59.2422266591065 132.963759849607 2.24440854687504 1.16633531182134
"252322_at" 55.2333741174795 35.4334599834001 71.3931436855395 24.0634285951949 106.836958924013 194.630662977458 54.019992595473 108.510350165555 2.00870723878345 1.00626731223805
"252341_at" 67.1488479224354 27.9269180139518 72.6842769076557 170.171435383098 115.540412875014 107.385290251079 55.9200142813476 131.032379503064 2.34321076607397 1.22848672692579
"252347_at" 104.48310574235 41.9110325830575 19.9371792583664 196.220109232433 37.1304860909173 234.961715346724 55.4437725279246 156.104103556691 2.81553899453845 1.49341113200792
"252367_at" 216.802905351985 201.10757132502 402.117014905463 3912.31142381769 4537.95187837306 4908.28358085943 273.342497194156 4452.84896101673 16.2903646770076 4.02594699536353
"252369_at" 30.7250652663386 119.34738949072 18.3062383539979 303.355885613168 107.433591101642 79.8600031310603 56.1262310370188 163.54982661529 2.91396417670409 1.54298314150365
"252374_at" 401.058078717639 425.274823809453 430.631233351456 998.606503580063 1043.52648803288 1281.1446075445 418.988045292849 1107.75919971915 2.6438921400368 1.4026633220014
"252399_at" 22.8897234938689 96.4229053781744 18.9809102514775 514.08851434651 21.6081252484697 76.223277555805 46.0978463745069 203.973305716928 4.42479034833457 2.14560910026152
"252404_at" 258.024192628455 202.160842103685 20.7920119086597 435.632221713004 347.399662927466 211.680386561829 160.3256822136 331.570757067433 2.06810757010025 1.04831122763258
"252405_at" 125.460258910847 42.8758800704812 21.351197426594 58.612427220585 193.596753991436 225.809593583382 63.2291121359741 159.339591598468 2.52003525299878 1.33344391585645
"252415_at" 5656.28759963715 3167.46039483766 1658.85609899666 7933.44128335383 6691.44349587562 12348.4519693323 3494.20136449049 8991.11224952058 2.57315229193485 1.36353684545774
"252421_at" 226.18951354513 31.6261517049451 33.3880965259638 393.718373864922 263.536866669025 196.925849094785 97.067920592013 284.727029876244 2.93327628880588 1.55251296666841
"252433_at" 182.548175035796 34.8046596368534 103.103619675895 480.285174308111 143.869137116483 176.33142331189 106.818818116181 266.828578245495 2.49795478878336 1.32074736542133
"252435_at" 1.77680067856973 47.0895500233531 21.4201195074087 162.455460512981 1.09551849434227 9.9277841282924 23.4288234031105 57.8262543785386 2.46816723928447 1.30344015263641
"252473_s_at" 112.286238538383 16.0036082572831 136.698105816261 260.117678572391 147.536660257696 158.22591845503 88.329317537309 188.626752428372 2.13549428080545 1.09457003421763
"252475_s_at" 153.483051592681 249.300835296547 70.5906464682048 424.497948585098 309.518540172442 235.698471459979 157.791511119144 323.238320072506 2.04851527043453 1.03457864727174
"252499_s_at" 6.97308379689665 15.0816778781122 19.3975234334316 245.873853014925 33.8294296326782 57.9180913702194 13.8174283694802 112.540458005941 8.14481935397758 3.02588270120496
"252505_at" 5.49536787311045 10.7878985133764 21.8412247279073 126.692039069738 3.80023001784683 4.97100361175769 12.7081637047981 45.1544242331142 3.5531824488589 1.82911177009497
"252532_at" 67.9888798987355 25.7927756520888 60.9210055063282 253.704744123753 79.8290538632894 144.780950880774 51.5675536857175 159.438249622605 3.09183271702812 1.62846226465648
"252539_at" 810.552234182675 702.943455889742 298.671097013272 1086.67844517873 1226.83388168665 1336.15639132456 604.05559569523 1216.55623939665 2.01398058070544 1.01004977259245
"252555_at" 18.6179296009107 51.2376636482697 146.588360709965 451.553756853563 12.9997858904652 44.4802096842848 72.1479846530485 169.677917476104 2.3518039802784 1.23376781847985
"252559_at" 78.9511990392022 24.8558494245838 22.9415129441755 139.427410946661 72.648615785796 234.079759447914 42.2495204693205 148.718595393457 3.5200067063826 1.81557817751476
"252570_at" 1570.38557292462 1536.21251513705 1129.55635106224 2737.81616229158 2105.06183851095 3806.36643246139 1412.05147970797 2883.08147775464 2.04176796610199 1.02981892244755
"252579_at" 38.9421692984257 43.9814695556546 20.5619465971237 218.215267697632 34.7865707738939 11.2661322600469 34.4951951504013 88.0893235771909 2.55366937897048 1.35257175284182
"252582_at" 27.1649642466021 195.777441109483 25.4635271928315 277.995278124959 130.696947727838 137.099314415 82.8019775163055 181.930513422599 2.19717594772145 1.1356504040085
"252618_at" 23.6637464690414 36.8321050494428 16.3111908238559 32.7887931396792 129.500133067959 51.868599396002 25.6023474474467 71.3858418678801 2.78825377299531 1.47936187411174
"252626_at" 168.042754020878 29.0032564199576 21.321999572563 56.197904929004 307.704112808077 135.659311556101 72.7893366711329 166.520443097727 2.28770381367916 1.19390028017728
"252630_at" 11.2337455950102 35.9683694750815 19.7290445025756 251.49536478909 9.69216980420577 6.92432401022409 22.3103865242224 89.3706195345066 4.00578535192462 2.00208511710405
"252631_s_at" 4.06608346312367 10.8793377081438 18.2883106357776 138.517117456984 8.79599406890356 11.243775170364 11.0779106023484 52.8522955654172 4.77096245515948 2.25428033315342
"252646_at" 48.209193655062 48.4026373597 48.4295288289958 174.405740016255 46.5237899808689 91.885275363258 48.3471199479193 104.271601786794 2.15672829941304 1.10884443992957
"252654_at" 260.086899018298 95.0576689903881 47.6432317282991 532.021193568994 242.125062115026 149.696874870774 134.262599912328 307.947710184931 2.29362242639437 1.19762791602599
"252679_at" 127.184499862189 105.296648823824 45.5930908417565 384.525191060653 98.4141825580243 95.1959859608836 92.6914131759232 192.71178652652 2.07906838318199 1.05593721103662
"252687_at" 8.54516062983219 59.0560786836593 32.0653090452768 45.7119971929905 34.8673395147718 188.914013616481 33.2221827862561 89.8311167747478 2.70394986845688 1.43506840413523
"252696_at" 2.24768481270864 144.910480393765 34.6379915130755 501.634804131342 3.53908152178016 6.91043159095517 60.5987189065164 170.694772414692 2.81680496708218 1.49405967632764
"252699_at" 4.41409582003677 35.4556009447461 48.4826901876546 210.423401661856 14.7987767584682 85.5674626886586 29.4507956508125 103.596547036328 3.51761454137384 1.81459740159445
"252706_at" 18.5081811449929 126.372686216026 14.0472731945594 286.710933998054 61.6268145841725 17.9115211398939 52.9760468518594 122.083089907373 2.30449603476006 1.20445128529795
"252719_at" 12.5491457524866 12.7939990470259 34.8770660341883 159.164410952675 12.1481014494158 6.8203004715491 20.0734036112336 59.3776042912133 2.95802373335352 1.56463362777642
"252722_at" 37.5967396497019 9.7249492887251 72.9748890262101 198.463812929288 36.360433190897 23.3958231550203 40.0988593215457 86.0733564250684 2.14652880110283 1.10200553031169
"252728_at" 41.8755700928923 23.4729772230978 29.5944439994074 164.137218569508 25.7308433656782 49.1492164868498 31.6476637717992 79.6724261406787 2.51748207119395 1.33198150379644
"252733_at" 43.0179525371811 62.6267075705784 29.48799935556 164.614097287258 9.07707742254092 114.402929804493 45.0442198211065 96.0313681714306 2.13193543040195 1.09216374407759
"252739_at" 6.26604293321144 119.756764872104 58.956389355194 307.784642924615 3.74376649484165 121.697269850638 61.6597323868365 144.408559756698 2.34202378386461 1.22775572685933
"252747_at" 87.6197488974197 41.3574921749733 44.2490666577002 29.4973374021097 88.6195456340787 249.234062786616 57.7421025766977 122.450315274268 2.1206417814734 1.08450094159533
"252768_at" 3.52022975563774 16.7687738506231 39.3559826398473 36.8093993912655 3.49238105399127 81.681845935213 19.881662082036 40.6612087934899 2.04516144705171 1.03221473542483
"252770_at" 124.9481852132 40.8032645604819 30.5034087214361 437.622624277286 68.0131716280845 197.122681343417 65.4182861650393 234.252825749596 3.58084626611305 1.84030058180358
"252783_at" 4.92477232448838 57.4259766193318 25.0158183313894 75.8333371766772 15.0038367027715 194.480755059753 29.1221890917365 95.1059763130672 3.26575643106629 1.70741719481986
"252790_at" 114.752050941538 116.529250919814 20.1636325722262 343.163820368805 109.662573431762 159.66441061361 83.8149781445261 204.163601471392 2.43588444441689 1.28444569505831
"252791_at" 17.9517938643784 119.534620551054 16.5642602052104 335.335138236497 37.6069695259087 34.0510200371284 51.3502248735476 135.664375933178 2.64194317098432 1.40159943410144
"252804_at" 57.8942489126893 48.0383026845866 58.0848665857727 163.083755584702 21.4557953676831 280.656506218005 54.6724727276829 155.06535239013 2.83626008946938 1.50398983602685
"252807_at" 9.40181321738038 11.7546925225815 13.0836044957027 41.6606920886279 20.2485314653125 75.5811274602305 11.4133700785549 45.8301170047236 4.01547629572059 2.0055711231646
"252813_at" 115.304569356121 15.2589217229988 38.6720969641826 459.207409287905 87.866048325961 20.7011005677396 56.4118626811008 189.258186060535 3.3549359490294 1.7462852233853
"252817_at" 32.6306766888339 17.2968720495717 25.3303544866992 87.533575209243 4.30039112985769 121.529034183554 25.0859677417016 71.1210001742182 2.83509095230121 1.50339501888148
"252835_at" 15.7144086759158 13.3051211148587 21.8638273658687 32.1834219514656 12.3762742344044 106.799513208764 16.9611190522144 50.4530697982113 2.97463095700778 1.57271069379197
"252858_at" 190.820460809021 41.624969539826 37.7249650164225 573.244421708061 792.034193699252 560.832338637912 90.0567984550898 642.036984681742 7.1292450508544 2.83374931102335
"252859_at" 416.288356417082 353.005317404167 678.854222422495 1155.28868795236 971.39854130623 957.624701404283 482.715965414581 1028.10397688762 2.1298321384598 1.0907397297212
"252869_at" 58.0864457773881 10.7500042974624 38.928229312399 56.2633922589004 70.684218334707 98.680251301226 35.9215597957498 75.2092872982778 2.09370884020399 1.06606082908834
"252882_at" 5958.69179503038 5340.45288667796 4017.18947599992 10923.5424934417 11055.0099608015 12501.2384095683 5105.44471923609 11493.2636212705 2.2511777628238 1.17067998278878
"252894_at" 74.1930915796513 19.4354972047434 53.7603677626073 198.877889295095 114.320793121644 26.6019540926821 49.129652182334 113.266878836474 2.30546877100022 1.20506012368597
"252896_at" 48.9830784743922 71.1194897830357 19.6627552180224 320.103864557666 72.7994756650555 149.720097214887 46.5884411584834 180.874479145869 3.88238959381738 1.95694489828497
"252911_at" 127.293103003558 133.869784079257 75.4231776072186 435.635263907134 214.921098387203 110.411766881141 112.195354896678 253.656043058493 2.26084264622263 1.1768605845644
"252924_at" 169.17884607685 271.144793588699 36.5250416992006 559.154668773726 297.637514158993 326.304286867024 158.949560454917 394.365489933248 2.48107317066223 1.31096428315252
"252962_at" 106.670166619138 13.003007629294 45.2167243981054 135.184867877648 109.491240986825 184.513875838242 54.9632995488458 143.063328234238 2.60288828015316 1.38011339044815
"252965_at" 4.41583250684139 15.1593218848371 19.4250513287269 242.145501742543 8.81064594960633 172.325710398434 13.0000685734685 141.093952696861 10.8533237266776 3.44006501679118
"252977_at" 26.3866525860601 224.285493835593 45.3599626215225 537.672712827238 39.3336208183202 146.148712890732 98.6773696810585 241.051682178763 2.44282638418395 1.28855133246417
"252987_at" 131.722883588119 161.013655460293 25.3347919491134 310.753535675951 92.2363687132838 247.196013302406 106.023776999175 216.728639230547 2.04415127780472 1.03150196714772
"252991_at" 1797.64506601468 1604.83731549203 877.192650599963 5936.01474606932 5694.63751700152 7318.24751936913 1426.55834403556 6316.29992747999 4.42764921174689 2.14654092660903
"253015_at" 6.12240704678201 16.6486226398874 26.195578628351 71.197290762972 6.20806004282268 24.1124016793937 16.3222027716735 33.8392508283961 2.07320367855758 1.05186185866164
"253020_at" 123.001810922982 20.5035442963978 21.5046610446619 271.022356469358 89.8530733016068 8.45131348478592 55.0033387546806 123.108914418584 2.2382080289282 1.16234413298781
"253023_at" 91.0414451054883 28.6792981284932 33.3767967278267 187.034363171537 80.4674331420548 106.090927524689 51.0325133206027 124.530907946094 2.44022682488221 1.2870152559535
"253025_at" 193.676484819356 199.213349994551 49.7097326649426 529.762136464788 179.180407384628 183.284027946744 147.533189159617 297.408857265387 2.01587764054649 1.01140807299751
"253034_at" 84.9266141791949 15.3977390126411 22.7727096628049 356.753497386611 87.1985503489904 245.340615093447 41.0323542848803 229.764220943016 5.59958659324796 2.48532031969046
"253043_at" 251.291878458224 367.193740464463 70.8074878765027 1034.39596107664 1015.65827133372 928.648864807188 229.764368933063 992.901032405849 4.32138819877293 2.11149483687269
"253047_at" 89.6187542958794 137.970295109974 31.1100297709337 372.160908647418 155.096237789044 9.4592263501311 86.2330263922624 178.905457595531 2.07467446151912 1.05288498002736
"253061_at" 1364.76401675636 1198.7442320777 1042.43488638896 2495.52175092604 3596.45308324647 2669.54616779338 1201.98104507434 2920.5070006553 2.42974463917163 1.28080469771605
"253066_at" 75.8550733473575 101.687526147273 41.761059866806 282.131055310324 61.4186562400338 130.348666325921 73.1012197871455 157.96612595876 2.16092325707727 1.11164783730616
"253070_at" 16.960589808956 23.2934355000316 37.8611578893196 73.9340297566672 20.3375710644435 158.231134977787 26.0383943994357 84.1675785996326 3.23244119082306 1.69262412271002
"253077_at" 7.88482156114098 41.8632819194423 17.0230697603954 79.8055472565246 7.18970675592188 67.469062325341 22.2570577469929 51.4881054459292 2.31333835905986 1.2099762963401
"253091_at" 20.4598019302718 100.712987105877 68.888026274116 289.007922041135 49.3686691355954 85.7518074471399 63.3536051034216 141.376132874623 2.23154045683484 1.15803996224556
"253128_at" 14.7636961716896 21.8833626877774 61.9717878158208 275.329341331029 5.81125952234609 23.5965657446153 32.8729488917626 101.579055532663 3.09004999421021 1.62763017981757
"253142_at" 12.7467283849512 26.2586010039077 22.0935784685965 29.3955268317859 70.7610938856022 150.185702104529 20.3663026191518 83.447440940639 4.09732893108285 2.03468371615073
"253161_at" 2137.86928027407 1636.88046480822 1274.75104013154 8613.8068048854 7633.31468753671 8859.78025737395 1683.16692840461 8368.96724993202 4.97215523231825 2.3138713385062
"253164_at" 27.8195412706876 8.55175396166572 12.7292127364795 231.383486524579 21.7423181440517 95.6676998510731 16.3668359896109 116.264501506568 7.10366387128021 2.82856331835611
"253168_at" 9.84795926838212 9.51398152665746 29.4950814112268 12.5046262447311 113.979506558395 130.459266556115 16.2856740687555 85.6477997864137 5.25908841260255 2.39481275073591
"253179_at" 5.1105960442455 8.0857310120098 9.1720379394872 35.9734037759156 89.0202531644952 132.527968911121 7.4561216652475 85.8405419505106 11.512760360471 3.5251618780455
"253194_s_at" 23.7513428177295 19.6307601599633 15.2656780743506 32.6394924583279 70.0962194820317 169.827773298737 19.5492603506811 90.8544950796989 4.64746458177551 2.21644387043975
"253237_at" 350.10935404633 298.155185765361 53.8358127005136 522.801328393218 425.57422156175 462.402482223808 234.033450837402 470.259344059592 2.0093680727133 1.00674185876499
"253250_at" 16.4139668266339 150.255351955891 83.9884908265228 297.210580051638 58.0838549154079 190.379176028879 83.5526032030159 181.891203665308 2.17696632651109 1.12231909197666
"253254_at" 66.5730860400281 16.6321026708469 35.7803332086143 234.87097447802 53.7345036159117 13.6521712118329 39.6618406398298 100.752549768588 2.54028930940258 1.34499281253753
"253259_at" 42.7204012396097 18.809872161021 55.6908371422873 237.422217253752 72.445051868924 41.2940590673914 39.073703514306 117.053776063356 2.99571746559675 1.58290156565137
"253279_at" 1707.83866160357 1236.33477437366 1242.07600746524 2659.63768482745 2164.921861594 3691.70835439892 1395.41648114749 2838.75596694012 2.03434315510287 1.02456305501081
"253281_at" 313.027043819862 419.135511158 49.5419943422205 766.91328281899 638.467292596197 531.526631260647 260.568183106694 645.635735558611 2.47779958343665 1.30905949995823
"253285_at" 172.077336057807 31.5309497579582 53.7499797499616 324.562198979931 216.569320049957 219.628420360992 85.7860885219089 253.586646463627 2.95603460692654 1.56366315952095
"253329_at" 354.904178995826 61.0297320909808 113.213688912489 335.000508962609 347.408790575876 494.551452920674 176.382533333099 392.32025081972 2.22425794326711 1.15332410456035
"253352_at" 225.317783241767 35.8101311743715 17.5125994688255 284.988550188637 276.807415433771 91.0538550364645 92.880171294988 217.616606886291 2.34298240251021 1.22834611856016
"253353_at" 24.9226456677794 19.9203909391514 32.6790843330601 347.908859957039 23.1900480627745 70.5753727637006 25.840706979997 147.224760261171 5.69739676144064 2.5103028776552
"253365_at" 97.0995829254613 191.440188468431 33.6398680408809 363.538215511777 110.609394867357 173.129610402654 107.393213144924 215.759073593929 2.00905687869463 1.0065184089936
"253370_at" 12.5992397557775 12.024171630885 27.5388537839453 52.7180945155704 82.805483435231 77.4854292174963 17.3874217235359 71.0030023894326 4.08358430124931 2.02983601091444
"253408_at" 1895.05764270418 1611.97354601888 2069.88729597819 2981.80964233119 5892.85357370705 2894.9944877662 1858.97282823375 3923.21923460148 2.11042311916362 1.07753227415623
"253413_at" 55.5870690060125 11.6725134346423 64.8842219714307 35.7937227178026 77.4888858923572 292.427791119611 44.0479348040285 135.236799909924 3.07021885388268 1.61834149864352
"253434_at" 78.9024525056425 41.2002070135573 193.586448341644 587.808862206045 111.430131546787 67.6663104453846 104.563035953615 255.635101399406 2.44479417671851 1.28971301211959
"253459_at" 5.1969849009578 13.9872134261194 287.887294385745 566.899801868795 28.8779546129945 259.489888882214 102.357164237607 285.089215121335 2.78523948220704 1.47780137960788
"253471_at" 30.8997129980972 23.400117148669 39.2233921069274 65.7026628296083 52.7566114820146 97.560040861413 31.1744074178979 72.006438391012 2.30979333225983 1.20776377291308
"253499_at" 5.51379644371312 160.917034019388 29.052859739341 278.645490253042 10.4579175974386 151.147689250212 65.1612300674807 146.750365700231 2.25211165517067 1.17127835511256
"253503_at" 79.433002610882 17.4683377198078 19.7944212357853 217.356107287266 63.8750010610354 10.6337178850426 38.898587188825 97.2882754111147 2.50107478039881 1.32254819374346
"253516_at" 173.334876775797 131.431485824157 218.883227458043 579.162526852422 186.578343223438 331.23509877606 174.549863352666 365.658656283973 2.09486647116524 1.0668582880644
"253527_at" 15.495169384646 37.77167842242 30.927323084868 195.266519636416 116.290056873642 195.365852770484 28.0647236306447 168.974143093514 6.02087322566777 2.58997274063611
"253530_at" 309.812589637842 28.0375448406792 44.1783704736909 414.133084848942 204.548256283487 253.158679776393 127.342834984071 290.613340302941 2.28213342618997 1.19038314205401
"253540_at" 101.306198871593 16.4633711173494 39.2393245184753 203.347506985406 105.431011765946 9.16864519202345 52.3362981691392 105.982387981125 2.02502644796569 1.01794075051567
"253544_at" 7.52702598219215 11.5355247048668 19.3013767933276 364.780936675792 3.92476633663371 7.87572346189565 12.7879758267955 125.527142158107 9.81602904621399 3.2951395180276
"253587_at" 64.9916382659531 37.9148244936131 54.4218775689068 796.080186834857 11.0418951951893 135.655391360683 52.442780109491 314.25915779691 5.99241987440013 2.58313871349837
"253604_at" 29.7005546215408 61.7001899086457 139.12149981805 337.883579969976 8.70253061938638 136.376163830745 76.8407481160788 160.987424806702 2.09507883191751 1.06700452949826
"253641_at" 20.0580084060661 15.2355739198267 29.3984712511226 150.206071168281 24.5178035914729 12.4156892525972 21.5640178590051 62.3798546707837 2.89277513488674 1.53245418210186
"253647_at" 1246.64534003804 1063.17033681246 898.40008235133 1823.81526331057 2227.60709761776 2462.27214913129 1069.40525306728 2171.23150335321 2.03031684866487 1.0217048901332
"253669_at" 103.56414801794 33.8392028654509 106.551003589097 305.369904223972 90.5360506938426 116.600984929305 81.318118157496 170.835646615707 2.10083128442341 1.07096030532404
"253671_at" 43.2838574512232 43.517991444135 45.9865010976376 165.594040018749 32.3250693657141 148.267498728678 44.2627833309986 115.395536037714 2.60705557476542 1.38242133722095
"253681_at" 16.305543849881 18.4421828490876 25.5966773933586 287.516782617926 61.6533947209486 264.917805291461 20.1148013641091 204.695994210112 10.17638655758 3.34715347350273
"253696_at" 246.80104155859 231.434112900969 174.361695670411 704.258041896081 518.450248189896 757.275225263693 217.532283376657 659.994505116557 3.03400715917544 1.60122448983502
"253697_at" 749.862471067063 390.404068173043 330.617913249459 1086.02784500274 1985.72048412245 994.757876639244 490.294817496522 1355.50206858814 2.764667339356 1.46710589755435
"253710_at" 177.206512440286 13.7771775917335 24.7836551209121 374.172163657651 112.16406272985 55.7415074163539 71.9224483843105 180.692577934618 2.51232517793478 1.32902320874864
"253724_at" 48.7995360110646 30.6041376875929 15.2747484531272 70.3776034249659 24.1999960945777 94.9894277732493 31.5594740505949 63.1890090975976 2.00221996717358 1.00160047972725
"253733_at" 67.8401872038571 226.540146749398 39.2467400058639 540.255881096039 65.8770009688011 187.035689012769 111.20902465304 264.389523692536 2.37741068692405 1.24939114383998
"253734_at" 12.0868303793123 58.8746217286728 35.5271576121033 58.5052774259465 99.7325097035834 86.4359397054196 35.4962032400295 81.5579089449832 2.29765162187852 1.20016006800598
"253744_s_at" 46.112029339619 12.820556994036 32.6091364122361 253.572671470172 27.0136183120094 8.3752594743182 30.5139075819637 96.3205164188332 3.15661034759661 1.65837618517275
"253745_at" 4.7736987115914 155.13989406354 73.1412729819529 412.449907390844 3.21004370400548 122.67178316506 77.6849552523614 179.44391141997 2.30989270492648 1.20782583966491
